run,sampled_lumi_VPDMB,prescale_VPDMB,lifetime_VPDMB,nevents_VPDMB,sampled_lumi_BHT2,prescale_BHT2,lifetime_BHT2,nevents_BHT2,BHT2_weight
13049039,2.31255127083031e-07,13167.0,0.859798492940303,5781.0,0.0282849455980905,1.0,0.913688376494881,53311.0,1517.310266643882
13049041,5.19935650724212e-08,12541.79980469,0.853034497688151,1299.0,0.0060862722623702,1.0,0.90774469433006,11663.0,1486.4690253694173
13049042,1.91003727828504e-07,12255.20019531,0.843307224346287,4773.0,0.0219618111375956,1.0,0.896136160568353,41310.0,1504.6823643182895
13049044,1.75832212959067e-07,11771.79980469,0.701711962352281,4396.0,0.0194268533145359,1.0,0.743850616981286,36587.0,1499.3416262381772
13049045,2.32229220192574e-07,11388.59960938,0.854604417984989,5805.0,0.0249267522277484,1.0,0.908776455414199,46667.0,1506.449573775493
13049046,2.32033919634868e-07,11391.40039062,0.857029831156459,5801.0,0.0250409085489977,1.0,0.912546641791045,47156.0,1492.1145167957493
13049047,2.33729300477491e-07,10984.20019531,0.802722945106435,5842.0,0.0242953873024713,1.0,0.851327069217235,45648.0,1490.8673491689958
13049048,1.9621878746412e-07,10929.79980469,0.862052672101382,4905.0,0.0203904721682818,1.0,0.91591354659781,38461.0,1480.987275617394
13049049,1.90297675429102e-07,10370.20019531,0.671994208809604,4757.0,0.0186539177721686,1.0,0.70131922913247,34758.0,1481.206910012808
13049072,2.1588544609334e-07,29515.0,0.838875144578655,5397.0,0.0528178845773658,1.0,0.89393004032743,111906.0,1516.8688692049434
13049073,2.30749954361312e-07,25325.59960938,0.835449200813807,5769.0,0.0488950060132055,1.0,0.894375257932173,110864.0,1410.8130230173817
13049080,2.37972099974993e-07,21718.80078125,0.84087564172295,5949.0,0.0443717754788295,1.0,0.899155822683861,92806.0,1488.6991650937591
13049081,2.36284976136794e-07,20657.80078125,0.837542281706089,5907.0,0.0420092264092798,1.0,0.892678843681803,89644.0,1450.8360231075726
13049082,2.72211675115993e-07,19537.19921875,0.821285032659314,6805.0,0.0462769962826915,1.0,0.877665631469979,102028.0,1392.5354021798908
13049093,2.35391295126929e-07,15768.40039062,0.817492047861421,5884.0,0.0332013839469594,1.0,0.871167358671351,65706.0,1504.7811131284072
13049094,2.35415548644661e-07,15259.0,0.839009388403635,5885.0,0.0323212208498268,1.0,0.89388252291044,63246.0,1512.7010279347985
13049096,9.29705885747391e-08,14758.20019531,0.816647041097281,2324.0,0.0123565236798971,1.0,0.868913586504,24053.0,1517.198710231929
13049098,2.35932907396601e-07,14173.59960938,0.841061854761133,5898.0,0.0303798910690688,1.0,0.897395524867465,62334.0,1430.9217817747026
13049099,2.30430434318404e-07,13679.79980469,0.822875335669833,5760.0,0.0288018902195902,1.0,0.878218432714422,62846.0,1338.1139153571796
13049101,2.31274544692585e-07,13133.40039062,0.839026547657832,5781.0,0.0278878349919663,1.0,0.895152663589963,58795.0,1377.7206406440423
13050001,1.85264397160997e-07,12939.40039062,0.82247881118445,4632.0,0.0220691319711374,1.0,0.875415282392027,42853.0,1488.6440881985852
13050006,2.60339047159019e-07,30563.59960938,0.725665451855104,6508.0,0.0640165499270186,1.0,0.748270930282201,140339.0,1461.4908295824666
13050009,1.90628296676978e-07,22109.40039062,0.858704190248242,4766.0,0.0354005865885318,1.0,0.918186945060134,70325.0,1602.170729592397
13050011,2.43128796128552e-07,20739.0,0.856604872359198,6078.0,0.0426973561745638,1.0,0.913091156868173,86047.0,1561.5157547400672
13050012,2.452773274324e-07,19734.0,0.859031151767315,6132.0,0.0414827484755098,1.0,0.918583209837438,81466.0,1588.3655783673298
